<SemiconductorModuleTests>
	<SequenceName>	<StepName>	<StepId>	<TestName>	<TestNumber>	<Pin>	<LowLimitExpression>	<HighLimitExpression>	<ComparisonType>	<ScalingFactor>	<Units>	<EvaluationType>	<FailBin>	<PublishedDataId>	<TestDataSource>	<DynamicPAT_Enabled>	<DynamicPAT_TestNumber>	<DynamicPAT_TestName>	<DynamicPAT_FailBin>	<DynamicPAT_LowLimit>	<DynamicPAT_HighLimit>	
	ADuM225_char_flow	input_output_levels_3p0_3p6	ID#:PhxtOrPt7xGyL6hZXyCkjD	VOH_2mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_2mA		False						
	ADuM225_char_flow	input_output_levels_3p0_3p6	ID#:PhxtOrPt7xGyL6hZXyCkjD	VOH_4mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_4mA		False						
	ADuM225_char_flow	vil_vih_3p0_3p6	ID#:PxxtOrPt7xGyL6hZXyCkjD	tt_vil_vih_3p0_3p6	20000307							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	vil_vih_3p0_3p6	ID#:PxxtOrPt7xGyL6hZXyCkjD	VIA_vil	13651		_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIA_vil		False						
	ADuM225_char_flow	vil_vih_3p0_3p6	ID#:PxxtOrPt7xGyL6hZXyCkjD	VIB_vil			_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIB_vil		False						
	ADuM225_char_flow	vil_vih_3p0_3p6	ID#:PxxtOrPt7xGyL6hZXyCkjD	VIA_vih			_VDD1/2	_VDD1*0.7	GELE			Numeric Limit	17	VIA_vih		False						
	ADuM225_char_flow	vil_vih_3p0_3p6	ID#:PxxtOrPt7xGyL6hZXyCkjD	VIB_vih			_VDD1/2	_VDD1*0.7	GELE			Numeric Limit	17	VIB_vih		False						
	ADuM225_char_flow	LEAKAGE_3p0_3p6	ID#:QBxtOrPt7xGyL6hZXyCkjD	tt_LEAKAGE_3p0_3p6	20000308							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	LEAKAGE_3p0_3p6	ID#:QBxtOrPt7xGyL6hZXyCkjD	Iin_low_VDD1	13695		-0.000001	0.000001	GELE			Numeric Limit	13	Iin_low_VDD1		False						
	ADuM225_char_flow	LEAKAGE_3p0_3p6	ID#:QBxtOrPt7xGyL6hZXyCkjD	Iin_high_VDD1			-0.000001	0.000001	GELE			Numeric Limit	13	Iin_high_VDD1		False						
	ADuM225_char_flow	idle_supply_current_N0_3p6_3p0	ID#:QRxtOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N0_3p6_3p0	20000309							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	idle_supply_current_N0_3p6_3p0	ID#:QRxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_3p6_3p0	14201		0.003	0.0097	GELE			Numeric Limit	7	IDD_VDD1_high_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N0_3p6_3p0	ID#:QRxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_3p6_3p0			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_high_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N0_3p6_3p0	ID#:QRxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_3p6_3p0			0.0005	0.0013	GELE			Numeric Limit	7	IDD_VDD1_low_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N0_3p6_3p0	ID#:QRxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_3p6_3p0			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_low_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N1_3p6_3p0	ID#:QhxtOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N1_3p6_3p0	20000310							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	idle_supply_current_N1_3p6_3p0	ID#:QhxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_3p6_3p0	14209		0.0005	0.0013	GELE			Numeric Limit	7	IDD_VDD1_high_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N1_3p6_3p0	ID#:QhxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_3p6_3p0			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_high_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N1_3p6_3p0	ID#:QhxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_3p6_3p0			0.003	0.0097	GELE			Numeric Limit	7	IDD_VDD1_low_3p6_3p0		False						
	ADuM225_char_flow	idle_supply_current_N1_3p6_3p0	ID#:QhxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_3p6_3p0			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_low_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_3p6_3p0	ID#:QxxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_1Mbps_3p6_3p0	20000311							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_3p6_3p0	ID#:QxxtOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD1_3p6_3p0	14221		0.0005	0.0062	GELE			Numeric Limit	9	IDD_1MB_VDD1_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_3p6_3p0	ID#:QxxtOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD2_3p6_3p0			0.0005	0.0019	GELE			Numeric Limit	9	IDD_1MB_VDD2_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_3p6_3p0	ID#:RBxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_10Mbps_3p6_3p0	20000312							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_3p6_3p0	ID#:RBxtOrPt7xGyL6hZXyCkjD	IDD_10MB_VDD1_3p6_3p0	14229		0.0005	0.0067	GELE			Numeric Limit	9	IDD_10MB_VDD1_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_3p6_3p0	ID#:RBxtOrPt7xGyL6hZXyCkjD	IDD_10MB_VDD2_3p6_3p0			0.0005	0.0031	GELE			Numeric Limit	9	IDD_10MB_VDD2_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_3p6_3p0	ID#:RRxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_25Mbps_3p6_3p0	20000313							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_3p6_3p0	ID#:RRxtOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD1_3p6_3p0	14237		0.0005	0.0067	GELE			Numeric Limit	9	IDD_25MB_VDD1_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_3p6_3p0	ID#:RRxtOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD2_3p6_3p0			0.0005	0.0031	GELE			Numeric Limit	9	IDD_25MB_VDD2_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_3p6_3p0	ID#:RhxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100Mbps_3p6_3p0	20000314							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_3p6_3p0	ID#:RhxtOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD1_3p6_3p0	14245		0.0005	0.0091	GELE			Numeric Limit	9	IDD_100MB_VDD1_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_3p6_3p0	ID#:RhxtOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD2_3p6_3p0			0.0005	0.0068	GELE			Numeric Limit	9	IDD_100MB_VDD2_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_3p6_3p0	ID#:RxxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_75MHz_3p6_3p0	20000315							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_3p6_3p0	ID#:RxxtOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD1_3p6_3p0	14253		0.0005	0.022	GELE			Numeric Limit	9	IDD_75MHz_VDD1_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_3p6_3p0	ID#:RxxtOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD2_3p6_3p0			0.0005	0.048	GELE			Numeric Limit	9	IDD_75MHz_VDD2_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_3p6_3p0	ID#:SBxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100MHz_3p6_3p0	20000316							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_3p6_3p0	ID#:SBxtOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD1_3p6_3p0	14261		0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD1_3p6_3p0		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_3p6_3p0	ID#:SBxtOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD2_3p6_3p0			0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD2_3p6_3p0		False						
	ADuM225_char_flow	Tr_prop_delay_1M_3p6_3p0	ID#:SRxtOrPt7xGyL6hZXyCkjD	tt_Tr_prop_delay_1M_3p6_3p0	20000317							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tr_prop_delay_1M_3p6_3p0	ID#:SRxtOrPt7xGyL6hZXyCkjD	tPLH_VOA_3p6_3p0	14301		0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOA_3p6_3p0		False						
	ADuM225_char_flow	Tr_prop_delay_1M_3p6_3p0	ID#:SRxtOrPt7xGyL6hZXyCkjD	tPLH_VOB_3p6_3p0			0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOB_3p6_3p0		False						
	ADuM225_char_flow	Tf_prop_delay_1M_3p6_3p0	ID#:ShxtOrPt7xGyL6hZXyCkjD	tt_Tf_prop_delay_1M_3p6_3p0	20000318							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tf_prop_delay_1M_3p6_3p0	ID#:ShxtOrPt7xGyL6hZXyCkjD	tPHL_VOA_3p6_3p0	14311		0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOA_3p6_3p0		False						
	ADuM225_char_flow	Tf_prop_delay_1M_3p6_3p0	ID#:ShxtOrPt7xGyL6hZXyCkjD	tPHL_VOB_3p6_3p0			0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOB_3p6_3p0		False						
	ADuM225_char_flow	pulse_width_distortion_1M_3p6_3p0	ID#:SxxtOrPt7xGyL6hZXyCkjD	tt_pulse_width_distortion_1M_3p6_3p0	20000319							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	pulse_width_distortion_1M_3p6_3p0	ID#:SxxtOrPt7xGyL6hZXyCkjD	tPWD_VOA_3p6_3p0	14326		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOA_3p6_3p0		False						
	ADuM225_char_flow	pulse_width_distortion_1M_3p6_3p0	ID#:SxxtOrPt7xGyL6hZXyCkjD	tPWD_VOB_3p6_3p0			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOB_3p6_3p0		False						
	ADuM225_char_flow	ch_ch_match_1M_3p6_3p0	ID#:TBxtOrPt7xGyL6hZXyCkjD	tt_ch_ch_match_1M_3p6_3p0	20000320							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	ch_ch_match_1M_3p6_3p0	ID#:TBxtOrPt7xGyL6hZXyCkjD	tPSKCD_Fall_3p6_3p0	14336		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Fall_3p6_3p0		False						
	ADuM225_char_flow	ch_ch_match_1M_3p6_3p0	ID#:TBxtOrPt7xGyL6hZXyCkjD	tPSKCD_RiseFall_3p6_3p0			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_RiseFall_3p6_3p0		False						
	ADuM225_char_flow	ch_ch_match_1M_3p6_3p0	ID#:TBxtOrPt7xGyL6hZXyCkjD	tPSKCD_Rise_3p6_3p0			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Rise_3p6_3p0		False						
	ADuM225_char_flow	func_1Mbps_3p6_3p0	ID#:TRxtOrPt7xGyL6hZXyCkjD	tt_func_1Mbps_3p6_3p0	20000321							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_1Mbps_3p6_3p0	ID#:TRxtOrPt7xGyL6hZXyCkjD	func_1Mbps_3p6_3p0	14501							Pass/Fail	17	func_1Mbps_3p6_3p0		False						
	ADuM225_char_flow	func_5Mbps_3p6_3p0	ID#:ThxtOrPt7xGyL6hZXyCkjD	tt_func_5Mbps_3p6_3p0	20000322							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_5Mbps_3p6_3p0	ID#:ThxtOrPt7xGyL6hZXyCkjD	func_5Mbps_3p6_3p0	14511							Pass/Fail	17	func_5Mbps_3p6_3p0		False						
	ADuM225_char_flow	func_50Mbps_3p6_3p0	ID#:TxxtOrPt7xGyL6hZXyCkjD	tt_func_50Mbps_3p6_3p0	20000323							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_50Mbps_3p6_3p0	ID#:TxxtOrPt7xGyL6hZXyCkjD	func_50Mbps_3p6_3p0	14521							Pass/Fail	17	func_50Mbps_3p6_3p0		False						
	ADuM225_char_flow	func_75MHz_3p6_3p0	ID#:UBxtOrPt7xGyL6hZXyCkjD	tt_func_75MHz_3p6_3p0	20000324							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_75MHz_3p6_3p0	ID#:UBxtOrPt7xGyL6hZXyCkjD	func_75MHz_3p6_3p0	14531							Pass/Fail	17	func_75MHz_3p6_3p0		False						
	ADuM225_char_flow	func_slow_speed_3p6_3p0	ID#:URxtOrPt7xGyL6hZXyCkjD	tt_func_slow_speed_3p6_3p0	20000325							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_slow_speed_3p6_3p0	ID#:URxtOrPt7xGyL6hZXyCkjD	func_slow_speed_3p6_3p0	14541							Pass/Fail	17	func_slow_speed_3p6_3p0		False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_3p6_3p0	ID#:UhxtOrPt7xGyL6hZXyCkjD	tt_minimum_pulse_width_low_10M_3p6_3p0	20000326							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_3p6_3p0	ID#:UhxtOrPt7xGyL6hZXyCkjD	PWL_VOA_3p6_3p0	14609		0.000000002	0.0000000133	GELE			Numeric Limit	15	PWL_VOA_3p6_3p0		False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_3p6_3p0	ID#:UhxtOrPt7xGyL6hZXyCkjD	PWL_VOB_3p6_3p0			0.000000002	0.0000000133	GELE			Numeric Limit	15	PWL_VOB_3p6_3p0		False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_3p6_3p0	ID#:UxxtOrPt7xGyL6hZXyCkjD	tt_minimum_pulse_width_high_10M_3p6_3p0	20000327							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_3p6_3p0	ID#:UxxtOrPt7xGyL6hZXyCkjD	PWH_VOA_3p6_3p0	14613		0.000000002	0.0000000133	GELE			Numeric Limit	15	PWH_VOA_3p6_3p0		False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_3p6_3p0	ID#:UxxtOrPt7xGyL6hZXyCkjD	PWH_VOB_3p6_3p0			0.000000002	0.0000000133	GELE			Numeric Limit	15	PWH_VOB_3p6_3p0		False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	tt_input_output_levels_3p6_3p0	20000328							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	VOL_20uA	14631		0	0.1	GELE			Numeric Limit	11	VOL_20uA		False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	VOL_2mA			0	0.4	GELE			Numeric Limit	11	VOL_2mA		False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	VOL_4mA			0	0.4	GELE			Numeric Limit	11	VOL_4mA		False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	VOH_20uA			_VDD2-0.1	_VDD2+0.1	GELE			Numeric Limit	11	VOH_20uA		False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	VOH_2mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_2mA		False						
	ADuM225_char_flow	input_output_levels_3p6_3p0	ID#:VBxtOrPt7xGyL6hZXyCkjD	VOH_4mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_4mA		False						
	ADuM225_char_flow	vil_vih_3p6_3p0	ID#:VRxtOrPt7xGyL6hZXyCkjD	tt_vil_vih_3p6_3p0	20000329							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	vil_vih_3p6_3p0	ID#:VRxtOrPt7xGyL6hZXyCkjD	VIA_vil	14651		_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIA_vil		False						
	ADuM225_char_flow	vil_vih_3p6_3p0	ID#:VRxtOrPt7xGyL6hZXyCkjD	VIB_vil			_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIB_vil		False						
	ADuM225_char_flow	vil_vih_3p6_3p0	ID#:VRxtOrPt7xGyL6hZXyCkjD	VIA_vih			_VDD1/2	_VDD1*0.7	GELE			Numeric Limit	17	VIA_vih		False						
	ADuM225_char_flow	vil_vih_3p6_3p0	ID#:VRxtOrPt7xGyL6hZXyCkjD	VIB_vih			_VDD1/2	_VDD1*0.7	GELE			Numeric Limit	17	VIB_vih		False						
	ADuM225_char_flow	LEAKAGE_3p6_3p0	ID#:VhxtOrPt7xGyL6hZXyCkjD	tt_LEAKAGE_3p6_3p0	20000330							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	LEAKAGE_3p6_3p0	ID#:VhxtOrPt7xGyL6hZXyCkjD	Iin_low_VDD1	14695		-0.000001	0.000001	GELE			Numeric Limit	13	Iin_low_VDD1		False						
	ADuM225_char_flow	LEAKAGE_3p6_3p0	ID#:VhxtOrPt7xGyL6hZXyCkjD	Iin_high_VDD1			-0.000001	0.000001	GELE			Numeric Limit	13	Iin_high_VDD1		False						
	ADuM225_char_flow	idle_supply_current_N0_4p5_4p5	ID#:VxxtOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N0_4p5_4p5	20000331							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	idle_supply_current_N0_4p5_4p5	ID#:VxxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_4p5_4p5	15201		0.003	0.01	GELE			Numeric Limit	7	IDD_VDD1_high_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N0_4p5_4p5	ID#:VxxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_4p5_4p5			0.0005	0.0019	GELE			Numeric Limit	7	IDD_VDD2_high_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N0_4p5_4p5	ID#:VxxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_4p5_4p5			0.0005	0.0013	GELE			Numeric Limit	7	IDD_VDD1_low_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N0_4p5_4p5	ID#:VxxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_4p5_4p5			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_low_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N1_4p5_4p5	ID#:WBxtOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N1_4p5_4p5	20000332							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	idle_supply_current_N1_4p5_4p5	ID#:WBxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_4p5_4p5	15209		0.0005	0.0013	GELE			Numeric Limit	7	IDD_VDD1_high_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N1_4p5_4p5	ID#:WBxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_4p5_4p5			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_high_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N1_4p5_4p5	ID#:WBxtOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_4p5_4p5			0.003	0.01	GELE			Numeric Limit	7	IDD_VDD1_low_4p5_4p5		False						
	ADuM225_char_flow	idle_supply_current_N1_4p5_4p5	ID#:WBxtOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_4p5_4p5			0.0005	0.0019	GELE			Numeric Limit	7	IDD_VDD2_low_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_4p5_4p5	ID#:WRxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_1Mbps_4p5_4p5	20000333							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_4p5_4p5	ID#:WRxtOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD1_4p5_4p5	15221		0.0005	0.0068	GELE			Numeric Limit	9	IDD_1MB_VDD1_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_4p5_4p5	ID#:WRxtOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD2_4p5_4p5			0.0005	0.002	GELE			Numeric Limit	9	IDD_1MB_VDD2_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_4p5_4p5	ID#:WhxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_10Mbps_4p5_4p5	20000334							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_4p5_4p5	ID#:WhxtOrPt7xGyL6hZXyCkjD	IDD_10MB_VDD1_4p5_4p5	15229		0.0005	0.0072	GELE			Numeric Limit	9	IDD_10MB_VDD1_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_4p5_4p5	ID#:WhxtOrPt7xGyL6hZXyCkjD	IDD_10MB_VDD2_4p5_4p5			0.0005	0.0032	GELE			Numeric Limit	9	IDD_10MB_VDD2_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_4p5_4p5	ID#:WxxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_25Mbps_4p5_4p5	20000335							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_4p5_4p5	ID#:WxxtOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD1_4p5_4p5	15237		0.0005	0.0072	GELE			Numeric Limit	9	IDD_25MB_VDD1_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_4p5_4p5	ID#:WxxtOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD2_4p5_4p5			0.0005	0.0032	GELE			Numeric Limit	9	IDD_25MB_VDD2_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_4p5_4p5	ID#:XBxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100Mbps_4p5_4p5	20000336							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_4p5_4p5	ID#:XBxtOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD1_4p5_4p5	15245		0.0005	0.0093	GELE			Numeric Limit	9	IDD_100MB_VDD1_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_4p5_4p5	ID#:XBxtOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD2_4p5_4p5			0.0005	0.0081	GELE			Numeric Limit	9	IDD_100MB_VDD2_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_4p5_4p5	ID#:XRxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_75MHz_4p5_4p5	20000337							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_4p5_4p5	ID#:XRxtOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD1_4p5_4p5	15253		0.0005	0.022	GELE			Numeric Limit	9	IDD_75MHz_VDD1_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_4p5_4p5	ID#:XRxtOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD2_4p5_4p5			0.0005	0.048	GELE			Numeric Limit	9	IDD_75MHz_VDD2_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_4p5_4p5	ID#:XhxtOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100MHz_4p5_4p5	20000338							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_4p5_4p5	ID#:XhxtOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD1_4p5_4p5	15261		0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD1_4p5_4p5		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_4p5_4p5	ID#:XhxtOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD2_4p5_4p5			0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD2_4p5_4p5		False						
	ADuM225_char_flow	Tr_prop_delay_1M_4p5_4p5	ID#:XxxtOrPt7xGyL6hZXyCkjD	tt_Tr_prop_delay_1M_4p5_4p5	20000339							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tr_prop_delay_1M_4p5_4p5	ID#:XxxtOrPt7xGyL6hZXyCkjD	tPLH_VOA_4p5_4p5	15301		0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOA_4p5_4p5		False						
	ADuM225_char_flow	Tr_prop_delay_1M_4p5_4p5	ID#:XxxtOrPt7xGyL6hZXyCkjD	tPLH_VOB_4p5_4p5			0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOB_4p5_4p5		False						
	ADuM225_char_flow	Tf_prop_delay_1M_4p5_4p5	ID#:YBxtOrPt7xGyL6hZXyCkjD	tt_Tf_prop_delay_1M_4p5_4p5	20000340							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tf_prop_delay_1M_4p5_4p5	ID#:YBxtOrPt7xGyL6hZXyCkjD	tPHL_VOA_4p5_4p5	15311		0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOA_4p5_4p5		False						
	ADuM225_char_flow	Tf_prop_delay_1M_4p5_4p5	ID#:YBxtOrPt7xGyL6hZXyCkjD	tPHL_VOB_4p5_4p5			0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOB_4p5_4p5		False						
